Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
286,690,1,6,26/05/2018 00:00,6,LLUVIAS,S/N PRORR,18/05/2018 00:00,DGOP/CT/PR/345/18,25/05/2018 00:00,,20/05/2018 00:00
287,645,2,33,21/06/2018 00:00,31,AMPLIACIÓN DE METAS EN LA CONSTRUCTIVO DE LA PAVIMENTACIÓN ,,,,,,
,S/N PRORR,18/05/2018 00:00,DGOP/CT/PR/339/18,25/05/2018 00:00,,19/05/2018 00:00,,,,,,
288,157,3,48,18/04/2018 00:00,29,DISPOSICIÓN DE MATERIAL,S/N PRORR,02/02/2018 00:00,DGOP/CT/PR/082/18,09/02/2018 00:00,,01/03/2018 00:00
289,719,1,14,10/06/2018 00:00,15,VOLUMENES EXCEDENTES Y FUERA DE CATALOGO,,,,,,
,S/N PRORR,25/05/2018 00:00,DGOP/CT/PR/363/18,01/06/2018 00:00,,27/05/2018 00:00,,,,,,
290,752,1,30,19/04/2018 00:00,34,AMPLIACIÓN DE METAS EN BARDA PERIMETRAL,,,,,,
,S/N PRORR,20/03/2018 00:00,DGOP/CT/PR/196/18,23/03/2018 00:00,,20/03/2018 00:00,,,,,,
291,193,1,20,30/11/2017 00:00,17,LLUVIAS Y FUERA DE CATALOGO,S/N PRORR,10/11/2017 00:00,DGOP/CT/PR/432/17,15/11/2017 00:00,,10/11/2017 00:00
292,367,2,14,01/04/2018 00:00,13,RETRASO EN PAGO DE ESTIMACIONES Y ENTREGA DE TARDIA DE MATERIALES,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/171/18,21/03/2018 00:00,,18/03/2018 00:00
293,736,1,21,23/06/2018 00:00,22,"AMPLIACION DE METAS, CONSTRUCCION DE REJA, REMODELACION DE CUARTO Y COLOCACION DE LAMINA DE CHIMENEA ",,,,,,
,S/N PRORR,01/06/2018 00:00,DGOP/CT/PR/375/18,08/06/2018 00:00,,02/06/2018 00:00,,,,,,
294,694,1,42,30/06/2018 00:00,44,VOLUMENES EXCEDENTES Y FUERA DE CATALOGO ,,,,,,
,S/N PRORR,18/05/2018 00:00,DGOP/CT/PR/342/18,25/05/2018 00:00,,19/05/2018 00:00,,,,,,
295,636,1,38,12/05/2018 00:00,33,"AMPLIACION DE CONTRATO, REHABILITACION DE DRENAJE Y LINEAS DE AGUA POTABLE, LLUVIAS Y DIAS DE CLASES ",,,,,,
,S/N PRORR,04/04/2018 00:00,DGOP/CT/PR/225/18,11/04/2018 00:00,,04/04/2018 00:00,,,,,,
296,685,1,54,08/07/2018 00:00,59,ADECUACIONES AL TRAZO ORIGINAL PARA LA LIBERACIÓN DEL TRAMO ,,,,,,
,S/N PRORR,15/05/2018 00:00,DGOP/CT/PR/331/18,22/05/2018 00:00,,15/05/2018 00:00,,,,,,
297,500,2,28,02/06/2018 00:00,25,"MODIFICACIONES DE TRABAJOS EN FACHADAS EXISTENTES,  APLANADOSY CONCEPTOS NO CONSIDERADOS",,,,,,
,S/N PRORR,03/05/2018 00:00,DGOP/CT/PR/285/18,10/05/2018 00:00,,05/05/2018 00:00,,,,,,
298,671,1,14,17/06/2018 00:00,14,VOLUMENES EXCEDENTES Y FUERA DE CATALOGO ,,,,,,
,S/N PRORR,01/06/2018 00:00,DGOP/CT/PR/378/18,08/06/2018 00:00,,03/06/2018 00:00,,,,,,
299,682,1,12,31/05/2018 00:00,13,"CAMBIO EN EL AREA DE MESAS, VOLUMNES EXCEDENTESY RETRASOS EN EL AREA DE CAPILLA  ",S/N PRORR,17/05/2018 00:00,DGOP/CT/PR/333/18,24/05/2018 00:00,,19/05/2018 00:00
300,692,1,30,03/07/2018 00:00,32,FUERA DE CATALOGO Y LLUVIA ,S/N PRORR,29/05/2018 00:00,DGOP/CT/PR/366/18,05/06/2018 00:00,,03/06/2018 00:00
301,537,2,27,28/06/2018 00:00,22,"VERIFICACION DEL AREA HIDRAULICA, CONCEPTOS FUERA DE CATALOGO Y REUBICION DE LINEAS DE TELMEX, ALUMBRADO PUBLICO ",,,,,,
,S/N PRORR,31/05/2018 00:00,DGOP/CT/PR/372/18,07/06/2018 00:00,,01/06/2018 00:00,,,,,,
302,729,2,18,28/06/2018 00:00,18,LLUVIAS Y SE HICIERON MODIFICACIONES AL PROYECTO DE RASANTES ,,,,,,
,S/N PRORR,08/06/2018 00:00,DGOP/CT/PR/387/18,15/06/2018 00:00,,10/06/2018 00:00,,,,,,
303,683,1,22,12/06/2018 00:00,23,AMPLIACIÓN DE METAS Y CAMBIO DE TIRO DEL MATERIAL,S/N PRORR,21/05/2018 00:00,DGOP/CT/PR/348/18,28/05/2018 00:00,,21/05/2018 00:00
304,686,2,21,30/06/2018 00:00,26,REHABILITACION DEL SISTEMA DE EXTRACCIÓN DEL MERCADO Y FUERA DE CATALOGO ,,,,,,
,S/N PRORR,08/06/2018 00:00,DGOP/CT/PR/381/18,15/06/2018 00:00,,09/06/2018 00:00,,,,,,
305,491,2,76,08/09/2018 00:00,58,INCREMENTO DE ALCANCES Y EL DESVIO DEL CAMINO EMPEDRADO,,,,,,
,S/N PRORR,22/06/2018 00:00,DGOP/CT/PR/396/18,29/06/2018 00:00,,24/06/2018 00:00,,,,,,
306,474,1,49,13/03/2018 00:00,56,"SAPAL, GAS NATURAL, DESCARGAS",,,,,,
" DOMICILIARIAS, Y AMPLIACIÓN DE METAS ",S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/042/18,29/01/2018 00:00,,23/01/2018 00:00,,,,,,
307,475,1,49,13/03/2018 00:00,56,"SAPAL, GAS NATURAL, DESCARGAS",,,,,,
" DOMICILIARIAS, Y AMPLIACIÓN DE METAS ",S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/042/18,29/01/2018 00:00,,23/01/2018 00:00,,,,,,
308,424,1,37,31/01/2018 00:00,54,"MOD AL PROY, RETRASO DE SUMINISTRO DE PORFIDO Y DISPOSICION DE SITIO POR FECHAS DECEMBRINAS",,,,,,
,S/N PRORR,20/12/2017 00:00,DGOP/CT/PR/523/17,27/12/2017 00:00,,25/12/2017 00:00,,,,,,
309,424,2,26,26/02/2018 00:00,38,NO FUE POSIBLE CERRAR EL TRANSITO VEHICULAR Y SE REALIZAN TRABAJOS NOCTURNOS ,,,,,,
,S/N PRORR,30/01/2018 00:00,DGOP/CT/PR/072/18,07/02/2018 00:00,,31/01/2018 00:00,,,,,,
310,492,3,39,19/04/2018 00:00,98,DEFINICION DEL COLOR DE PINTURA Y OBSERVACIONES DE FIRME  EN LOS ACCESOS ,,,,,,
,S/N PRORR,09/03/2018 00:00,DGOP/CT/PR/163/18,13/03/2018 00:00,,11/03/2018 00:00,,,,,,
311,597,2,21,20/07/2018 00:00,22,LLUVIAS,S/N PRORR,29/06/2018 00:00,DGOP/CT/PR/414/18,06/07/2018 00:00,,29/06/2018 00:00
312,643,3,18,05/07/2018 00:00,16,"LLUVIA, INTERCONEXION DE AGUS PPTABLE Y FUERA DE CATALOGO",S/N PRORR,15/06/2018 00:00,DGOP/CT/PR/395/18,22/06/2018 00:00,,17/06/2018 00:00
313,326,1,30,15/11/2017 00:00,115,"DEMORAS REVISIÓN DE PROYECTOS DE SEÑALIZACIÓN Y SEMÁFOROS, POR PARTE DE TRANSITO,  ASÍ COMO AMPLIACIÓN DE METAS EN CUANTOA LA SEÑALIZACIÓN DE LA CALLE MIGUEL ALEMÁN Y AMPLIACIÓN DE ALCANCES DEL ANÁLISIS ESTRUCTURAL DEL PARADERO",SOLICITUD CONVENIO MODIFICATORIO,13/10/2017 00:00,DGOP/PROY/3103/2017,13/10/2017 00:00,NINGUNA,16/10/2017 00:00
314,719,2,18,28/06/2018 00:00,19,"VOLUMENES EXCEDENTES, FUERA DE CATALOGO Y LLUVIAS ",S/N PRORR,08/06/2018 00:00,DGOP/CT/PR/388/18,15/06/2018 00:00,,10/06/2018 00:00
315,705,1,80,07/08/2018 00:00,41,Falta definir alcances conforme a cantidades contratadas.,N/A,30/04/2018 00:00,CONVENIO MODIFICATORIO,14/05/2018 00:00,N/A,19/05/2018 00:00
316,667,2,63,15/12/2018 00:00,33,Falta definir alcances de acuerdo a las cantidades contratadas,FORMATO DE SOLICITUD DE CONVENIO MODIFICATORIO,11/10/2018 00:00,CONVENIO MODIFICATORIO,11/10/2018 00:00,n/a,13/10/2018 00:00
317,688,2,31,31/07/2018 00:00,38,MANTENIMIENTO DAL ALUMBRADO CON REMPLAZO DE EQUIPOS ,,,,,,
,S/N PRORR,29/06/2018 00:00,DGOP/CT/PR/405/18,06/07/2018 00:00,,30/06/2018 00:00,,,,,,
318,708,2,35,25/08/2018 00:00,35,"ADECUACIONES AL PROYECTO, VOLÚMENES EXCEDENTES, FUERA DE CATALOGO  Y LLUVIAS ",S/N PRORR,19/07/2018 00:00,DGOP/CT/PR/438/18,26/07/2018 00:00,,21/07/2018 00:00
319,685,2,27,04/08/2018 00:00,30,LLUVIAS,,,,,,
,S/N PRORR,06/07/2018 00:00,DGOP/CT/PR/423/18,13/07/2018 00:00,,08/07/2018 00:00,,,,,,
320,660,1,58,17/09/2018 00:00,61,LLUVIAS Y LIBERACIÓN DE TRAMO ,S/N PRORR,18/07/2018 00:00,DGOP/CT/PR/435/18,25/07/2018 00:00,,21/07/2018 00:00
321,670,1,62,15/09/2018 00:00,66,LLUVIAS Y MEJORAMIENTO DEL TERRENO NATURAL (SEGUNDA PRORROGA),,,,,,
,S/N PRORR,13/07/2018 00:00,DGOP/CT/PR/432/18,20/07/2018 00:00,,15/07/2018 00:00,,,,,,
322,682,2,30,30/06/2018 00:00,32,CAMB IOS EN EL AREA DE SUELO DE CEMENTO,S/N PRORR,31/05/2018 00:00,DGOP/CT/PR/373/18,07/06/2018 00:00,,31/05/2018 00:00
323,607,1,44,25/07/2018 00:00,28,MODIFICACIÓN DE METAS PARA CONSTRUCCIÓN DE LA VELARIA,,,,,,
,S/N PRORR,08/06/2018 00:00,DGOP/CT/PR/384/18,15/06/2018 00:00,,11/06/2018 00:00,,,,,,
324,537,3,16,14/07/2018 00:00,13,LLUVIAS Y PERIODO DE LA FABRICACIÓN DE LAS VIGAS AASHTT,,,,,,
,S/N PRORR,28/06/2018 00:00,DGOP/CT/PR/403/18,05/07/2018 00:00,,28/06/2018 00:00,,,,,,
325,641,1,28,20/08/2018 00:00,34,LLUVIAS Y FUERA DE CATALOGO (SEGUNDA PRORROGA),,,,,,
,S/N PRORR,23/07/2018 00:00,DGOP/CT/PR/447/18,30/07/2018 00:00,,23/07/2018 00:00,,,,,,
326,538,3,31,19/08/2018 00:00,27,PROBLEMAS SOCIALES POR LA AUTORIZACIÓN DE LA INTERVENCIÓN DEL ARBOLADO,,,,,,
,S/N PRORR,19/07/2018 00:00,DGOP/CT/PR/441/2017,26/07/2018 00:00,,19/07/2018 00:00,,,,,,
327,729,3,15,13/07/2018 00:00,15,LLUVIAS ,,,,,,
,S/N PRORR,28/06/2018 00:00,DGOP/CT/PR/402/18,05/07/2018 00:00,,28/06/2018 00:00,,,,,,
328,729,4,12,25/07/2018 00:00,12,LLUVIAS,S/N PRORR,13/07/2018 00:00,DGOP/CT/PR/426/18,20/07/2018 00:00,,13/07/2018 00:00
329,694,2,21,21/07/2018 00:00,22,LLUVIAS Y MODIFICACIONES EN LA CANCHA DE USOS MÚLTIPLES,,,,,,
,S/N PRORR,29/06/2018 00:00,DGOP/CT/PR/411/18,06/07/2018 00:00,,30/06/2018 00:00,,,,,,
330,654,2,31,07/08/2018 00:00,23,LLUVIAS Y AMPLIACION DE ALCANCE DE OBRA ,,,,,,
,S/N PRORR,06/07/2018 00:00,DGOP/CT/PR/417/18,13/07/2018 00:00,,07/07/2018 00:00,,,,,,
331,736,2,14,07/07/2018 00:00,15,INCREMENTO DE METAS Y PAVIMENTACIÓN DE PLAZOLETA,,,,,,
,S/N PRORR,22/06/2018 00:00,DGOP/CT/PR/399/18,29/06/2018 00:00,,23/06/2018 00:00,,,,,,
332,717,1,39,15/08/2018 00:00,40,LLUVIAS ,S/N PRORR,06/07/2018 00:00,DGOP/CT/PR/418/18,13/07/2018 00:00,,07/07/2018 00:00
333,601,3,44,17/09/2018 00:00,41,LLUVIAS,,,,,,
,S/N PRORR,03/08/2018 00:00,DGOP/CT/PR/483/18,09/08/2018 00:00,,04/08/2018 00:00,,,,,,
334,729,5,7,01/08/2018 00:00,7,LLUVIAS ,S/N PRORR,25/07/2018 00:00,DGOP/CT/PR/450/18,31/07/2018 00:00,,25/07/2018 00:00
335,694,3,16,06/08/2018 00:00,17,AMPLIACIÓN DE METAS ,,,,,,
,S/N PRORR,20/07/2018 00:00,DGOP/CT/PR/444/18,30/07/2018 00:00,,21/07/2018 00:00,,,,,,
336,655,2,33,10/09/2018 00:00,32,LLUVIAS ,S/N PRORR,30/07/2018 00:00,DGOP/CT/PR/462/18,06/08/2018 00:00,,08/08/2018 00:00
337,627,1,28,11/08/2018 00:00,27,LLUVIAS,S/N PRORR,13/07/2018 00:00,DGOP/CT/PR/429/18,20/07/2018 00:00,,14/07/2018 00:00
338,651,2,12,19/05/2018 00:00,11,"FUERA DE CATALOGO EN PINTURA DE GUARNICIÓN, CADENAS P/ MALLA, CAMA DE ARENA Y TIERRA LAMA",S/N PRORR,07/05/2018 00:00,DGOP/CT/PR/305/18,14/05/2018 00:00,,07/05/2018 00:00
339,713,1,33,23/06/2018 00:00,34,AMPLIACIÓN DE METAS Y CAMBIO DE TIRO DEL MATERIAL,S/N PRORR,18/05/2018 00:00,DGOP/CT/PR/340/18,25/05/2018 00:00,,21/05/2018 00:00
340,748,1,42,07/07/2018 00:00,44,VOLUMENES EXCEDENTES EN SUMINISTRO Y COLOCACION DE LAMINA PINTRO Y TRASLUCIDAS,,,,,,
,S/N PRORR,22/05/2018 00:00,DGOP/CT/PR/357/18,29/05/2018 00:00,,26/05/2018 00:00,,,,,,
341,627,2,20,31/08/2018 00:00,20,LLUVIAS  3ER PRORROGA,,,,,,
,S/N PRORR,10/08/2018 00:00,DGOP/CT/PR/482/18,17/08/2018 00:00,,11/08/2018 00:00,,,,,,
342,687,2,12,19/07/2018 00:00,12,LLUVIAS ,S/N PRORR,06/07/2018 00:00,DGOP/CT/PR/420/18,13/07/2018 00:00,,07/07/2018 00:00
343,563,1,24,10/05/2018 00:00,22,"PROYECTO GEOMÉTRICO EN REVISIÓN CON LAS DEPENDENCIAS, MOVILIDAD, IMPLAN Y TRANSITO ESTE ULTIMO A SOLICITADO MODIFICACIONES EN LAS REVISIONES ENTREGADAS",FORMATO SOLICITUD DE CONVENIO MODIFICATORIO,09/04/2018 00:00,CONVENIO MODIFICATORIO,10/04/2018 00:00,SOLO FALTA EL VISTO BUENO DE TRANSITO,16/04/2018 00:00
344,704,1,74,31/10/2018 00:00,70,LLUVIAS Y TRAMOS DE CADENAMIENTOS ,,,,,,
,S/N PRORR,17/08/2018 00:00,DGOP/CT/PR/490/18,24/08/2018 00:00,,18/08/2018 00:00,,,,,,
345,733,1,16,04/10/2018 00:00,18,LLUVIAS ,S/N PRORR,17/09/2018 00:00,DGOP/CT/PR/547/18,24/09/2018 00:00,,18/09/2018 00:00
346,708,3,21,15/09/2018 00:00,21,LLUVIAS Y CAMBIO DE PROYECTO DE ALUMBRADO ,S/N PRORR,22/08/2018 00:00,DGOP/CT/PR/502/18,29/08/2018 00:00,,25/08/2018 00:00
347,708,4,15,30/09/2018 00:00,15,LLUVIAS ,S/N PRORR,13/09/2018 00:00,DGOP/CT/PR/544/18,20/09/2018 00:00,,15/09/2018 00:00
348,717,2,45,29/09/2018 00:00,46,LLUVIAS ,S/N PRORR,15/08/2018 00:00,DGOP/CT/PR/487/18,22/08/2018 00:00,,15/08/2018 00:00
349,660,2,33,20/10/2018 00:00,35,LLUVIAS Y CADENAMIENTO,S/N PRORR,10/09/2018 00:00,DGOP/CT/PR/541/18,17/09/2018 00:00,,17/09/2018 00:00
350,491,3,84,01/12/2018 00:00,64,LLUVIAS Y PROCESO DE LIBERACION DE PREDIO ,S/N PRORR,07/09/2018 00:00,DGOP/CT/PR/538/18,14/09/2018 00:00,,08/09/2018 00:00
351,601,4,25,12/10/2018 00:00,23,LLUVIAS ,S/N PRORR,17/09/2018 00:00,DGOP/CT/PR/550/18,24/09/2018 00:00,,17/09/2018 00:00
352,727,2,244,28/02/2019 00:00,168,SE CONTINUA CON EL SEGUIMIENTO ANTE SEMARNAT DEL TAJO DE SANTANA CON LA ENTREGA DE REPORTES Y EL PROGRAMA DE CONTINGENCIAS AMBIENTALES Y EL PROGRAMA DE RODOLFO PADILLA,FORMATO DE SOLICITUD DE CONVENIO MODIFICATORIO,09/11/2018 00:00,DICTAMEN TÉCNICO FORMALIZACIÓN DE CONVENIO MODIFICATORIO ,10/11/2018 00:00,NINGUNA,18/11/2018 00:00
353,655,3,54,03/11/2018 00:00,53,"LLUVIAS, VOLUMENES EXCEDENTES Y SUMINISTRO DE VALVULAS POR SAPAL ",S/N PRORR,10/09/2018 00:00,DGOP/CT/PR/542/18,17/09/2018 00:00,,10/09/2018 00:00
354,753,1,40,29/03/2018 00:00,49,Falta Visto bueno de dependencia lider,305,06/02/2018 00:00,211,07/02/2018 00:00,l,07/02/2018 00:00
355,623,1,18,27/04/2018 00:00,16,FUERA DE CATALOGO E INTERCONEXION DE LINEAS DE SAPAL ,,,,,,
,S/N PRORR,02/04/2018 00:00,DGOP/CT/PR/217/18,09/04/2018 00:00,,09/04/2018 00:00,,,,,,
356,704,2,81,20/01/2019 00:00,76,LLUVIAS Y TRAMOS DE CADENAMIENTOS TERCER PRORROGA,,,,,,
,S/N PRORR,31/10/2018 00:00,DGOP/CT/PR/721/18,07/11/2018 00:00,20/11/2018,31/10/2018 00:00,,,,,,
357,660,3,13,02/11/2018 00:00,14,LLUVIAS ,S/N PRORR,19/10/2018 00:00,DGOP/CT/PR/676/18,26/10/2018 00:00,20/11/2018,20/10/2018 00:00
358,537,4,14,28/07/2018 00:00,11,LLUVIAS ,S/N PRORR,13/07/2018 00:00,DGOP/CT/PR/433/18,20/07/2018 00:00,20/11/2018,14/07/2018 00:00
359,537,5,34,31/08/2018 00:00,28,LLUVIAS ,S/N PRORR,27/07/2018 00:00,DGOP/CT/PR/457/18,03/08/2018 00:00,20/11/2018,28/07/2018 00:00
360,537,6,30,30/09/2018 00:00,25,LLUVIAS ,S/N PRORR,31/08/2018 00:00,DGOP/CT/PR/519/18,07/09/2018 00:00,20/11/2018,
,31/08/2018 00:00,,,,,,,,,,,
361,537,7,28,28/10/2018 00:00,23,LLUVIAS ,S/N PRORR,28/09/2018 00:00,DGOP/CT/PR/586/18,05/10/2018 00:00,20/11/2018,30/09/2018 00:00
362,534,2,88,11/08/2018 00:00,77,"CAMBIOS EN EL PROYECTO, VOLUMNES EXCEDENTES, CONSCEPTOS FUERA DE CATALOGO Y LLUVIA",S/N PRORR,15/05/2018 00:00,DGOP/CT/PR/332/18,22/05/2018 00:00,20/11/2018,15/05/2018 00:00
363,534,3,111,30/11/2018 00:00,97,"EL SUP EXT  NO AUTORIZA ESTIMACIONES, FUERA DE CATALOGO, Y VOLUMENES EXCEDENTES",,,,,,
,S/N PRORR,10/08/2018 00:00,DGOP/CT/PR/485/18,17/08/2018 00:00,20/11/2018,,,,,,,
,11/08/2018 00:00,,,,,,,,,,,
364,601,5,18,30/10/2018 00:00,17,LLUVIAS ,S/N PRORR,11/10/2018 00:00,DGOP/CT/PR/655/18,18/10/2018 00:00,20/11/2018,12/10/2018 00:00
365,670,2,42,27/10/2018 00:00,45,LLUVIAS ,S/N PRORR,14/09/2018 00:00,DGOP/CT/PR/545/18,21/09/2018 00:00,,15/09/2018 00:00
366,670,3,56,22/12/2018 00:00,60,LLUVIAS,S/N PRORR,26/11/2018 00:00,DGOP/CT/PR/702/18,01/11/2018 00:00,21/11/2018,27/10/2018 00:00
367,601,6,10,09/11/2018 00:00,9,"POR CAMBIO DE ESPECIFICACIONES EN LAS LUMINARIAS, POSTES DE MAYOR LONGITUD Y REGISTROS PARA EVITAR ROBOS ",S/N PRORR,30/10/2018 00:00,DGOP/CT/PR/715/18,06/11/2018 00:00,21/11/2018,30/10/2018 00:00
368,717,3,35,03/11/2018 00:00,36,LLUVIAS,S/N PRORR,28/09/2018 00:00,DGOP/CT/PR/589/18,05/10/2018 00:00,21/11/2018,29/09/2018 00:00
369,655,4,41,14/12/2018 00:00,40,LLUVIAS Y AUTORIZACIÓN DE CIERRES DE LINEAS DE SAPAL ,,,,,,
,S/N PRORR,01/11/2018 00:00,DGOP/CT/PR/730/18,08/11/2018 00:00,22/11/2018,03/11/2018 00:00,,,,,,
370,407,2,15,31/10/2018 00:00,16,LLUVIAS ,S/N PRORR,16/10/2018 00:00,DGOP/CT/PR/670/18,23/10/2018 00:00,22/11/2018,
,16/10/2018 00:00,,,,,,,,,,,
371,537,8,31,28/11/2018 00:00,25,LLUVIAS ,S/N PRORR,26/10/2018 00:00,DGOP/CT/PR/699/18,01/11/2018 00:00,22/11/2018,
,28/10/2018 00:00,,,,,,,,,,,
372,390,1,26,29/12/2017 00:00,40,S-,S/N,28/11/2017 00:00,DGOP/DPYP/3639/17,05/12/2017 00:00,,06/12/2017 00:00
373,734,1,14,10/11/2018 00:00,16,LLUVIAS,S/N PRORR,26/10/2018 00:00,DGOP/CT/PR/698/18,01/11/2018 00:00,27/11/2018,27/10/2018 00:00
374,607,2,31,25/08/2018 00:00,20,LLUVIAS,S/N PRORR,25/07/2018 00:00,DGOP/CT/PR/453/18,01/08/2018 00:00,,25/07/2018 00:00
375,271,1,22,06/11/2017 00:00,41,"EN ESPERA DE RESPUESTA DE PROYECTOS DE SEÑALAMIENTO, PROTECCION DE OBRA CON ING. DE TRANSITO",S/N,13/10/2017 00:00,DGOP/ML/1923/2017,13/10/2017 00:00,NINGUNA,15/10/2017 00:00
376,491,4,45,15/01/2019 00:00,34,LLUVIAS Y TRAMITES DERIVADOS DE CFE DE INSTALACION DE VIGAS DEBAJO DE LINEAS DE ALTA TENSION ,,,,,,
,S/N PRORR,30/11/2018 00:00,DGOP/CT/PR/763/18,16/01/2019 00:00,16/01/2019,01/12/2018 00:00,,,,,,
