Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
321,718,1,ANTICIPO,12/02/2018 00:00,41,12/02/2018 00:00,04/05/2018 00:00,S/N RECAL,16/02/2018 00:00,DAyCFO/056/2018,23/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,24/03/2018 00:00
322,670,1,ANTICIPO,09/02/2018 00:00,45,10/02/2018 00:00,15/05/2018 00:00,S/N RECAL,16/02/2018 00:00,DAyCFO/057/2018,23/02/2018 00:00,K 09/03/2018,27/12/2017 00:00,31/03/2018 00:00
323,714,1,ANTICIPO,12/02/2018 00:00,41,12/02/2018 00:00,18/05/2018 00:00,S/N RECAL,15/02/2018 00:00,DAyCFO/058/2018,22/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,07/04/2018 00:00
324,694,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,19/05/2018 00:00,S/N RACLA,20/02/2018 00:00,DAyCFO/060/2018,27/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,07/04/2018 00:00
325,708,1,ANTICIPO,12/02/2018 00:00,54,13/02/2018 00:00,23/05/2018 00:00,S/N RECAL,20/02/2018 00:00,DAyCFO/061/2018,27/02/2018 00:00,K 08/03/2018,21/12/2017 00:00,30/03/2018 00:00
326,713,1,ANTICIPO,12/02/2018 00:00,49,13/02/2018 00:00,21/05/2018 00:00,S/N RECAL,20/02/2018 00:00,DAyCFO/062/2018,27/02/2018 00:00,K 08/03/2018,26/12/2017 00:00,02/04/2018 00:00
327,716,1,ANTICIPO,12/02/2018 00:00,40,12/02/2018 00:00,03/05/2018 00:00,S/N RECAL ,19/02/2018 00:00,DAyCFO/063/2018,26/02/2018 00:00,K 08/03/2018,03/01/2018 00:00,24/03/2018 00:00
328,696,1,ANTICIPO,12/02/2018 00:00,49,13/02/2018 00:00,07/04/2018 00:00,S/N RECAL ,19/02/2018 00:00,DAyCFO/064/2018,26/02/2018 00:00,K 08/03/2018,26/12/2017 00:00,17/02/2018 00:00
329,695,1,ANTICIPO,12/02/2018 00:00,21,12/02/2018 00:00,21/04/2018 00:00,S/N RECAL,21/02/2018 00:00,DAyCFO/066/2018,28/02/2018 00:00,K 08/03/2018,22/01/2018 00:00,31/03/2018 00:00
330,720,1,ANTICIPO,19/02/2018 00:00,48,19/02/2018 00:00,11/05/2018 00:00,S/N RECAL ,22/02/2018 00:00,DAyCFO/067/2018,29/03/2018 00:00,K 08/03/2018,02/01/2018 00:00,24/03/2018 00:00
331,711,1,ANTICIPO,12/02/2018 00:00,41,12/02/2018 00:00,13/03/2018 00:00,S/N RECAL,13/02/2018 00:00,DAyCFO/068/2018,20/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,31/01/2018 00:00
332,709,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,24/03/2018 00:00,S/N RECAL,20/02/2018 00:00,DAyCFO/059/2018,27/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,10/02/2018 00:00
333,710,1,ANTICIPO,13/02/2018 00:00,42,13/02/2018 00:00,14/04/2018 00:00,S/N RECAL,20/02/2018 00:00,DAyCFO/065/2018,27/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,03/03/2018 00:00
334,732,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,19/05/2018 00:00,S/N RECAL,16/02/2018 00:00,DAyCFO/069/2018,23/02/2018 00:00,K 12/03/2018,02/01/2018 00:00,07/04/2018 00:00
335,597,1,SITIO,13/03/2018 00:00,33,15/01/2018 00:00,21/04/2018 00:00,S/N RECAL,18/01/2018 00:00,DGOP/CT/RECAL/013/18,23/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO,13/12/2017 00:00,19/03/2018 00:00
336,733,1,ANTICIPO,16/02/2018 00:00,56,19/02/2018 00:00,21/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/070/2018,26/02/2018 00:00,K 15/03/2018,23/12/2017 00:00,24/03/2018 00:00
337,746,1,ANTICIPO,16/02/2018 00:00,56,19/02/2018 00:00,21/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/071/2018,15/03/2018 00:00,K 15/03/2018,23/12/2017 00:00,24/03/2018 00:00
338,742,1,ANTICIPO,19/02/2018 00:00,56,20/02/2018 00:00,12/05/2018 00:00,S/N RECAL,23/02/2018 00:00,DAyCFO/072/2018,02/03/2018 00:00,K 15/03/2018,26/12/2017 00:00,17/03/2018 00:00
339,743,1,ANTICIPO,19/02/2018 00:00,56,20/02/2018 00:00,12/05/2018 00:00,S/N RECAL,23/02/2018 00:00,DAyCFO/073/2018,02/03/2018 00:00,K 15/03/2018,26/12/2017 00:00,17/03/2018 00:00
340,741,1,ANTICIPO,19/02/2018 00:00,56,20/02/2018 00:00,12/05/2018 00:00,S/N RECAL,23/02/2018 00:00,DAyCFO/074/2018,02/03/2018 00:00,K 13/03/2018,26/12/2017 00:00,17/03/2018 00:00
341,738,1,ANTICIPO,19/02/2018 00:00,71,20/02/2018 00:00,09/04/2018 00:00,S/N RECAL,22/02/2018 00:00,DAyCFO/076/2018,01/03/2018 00:00,K 15/03/2018,11/12/2017 00:00,27/01/2018 00:00
342,750,1,ANTICIPO,01/02/2018 00:00,80,01/02/2018 00:00,24/04/2018 00:00,S/N RECAL,09/01/2018 00:00,DAyCFO/077/2018,16/01/2018 00:00,K 15/03/2018,13/11/2017 00:00,03/02/2018 00:00
343,749,1,ANTICIPO,03/01/2018 00:00,51,03/01/2018 00:00,26/03/2018 00:00,S/N RECAL,11/01/2018 00:00,DAyCFO/078/2018,18/01/2018 00:00,K 15/03/2018,13/11/2017 00:00,03/02/2018 00:00
344,679,1,ANTICIPO,16/02/2018 00:00,53,17/02/2018 00:00,11/04/2018 00:00,S/N RECAL,23/02/2018 00:00,DAyCFO/079/2018,02/03/2018 00:00,K 15/03/2018,26/12/2017 00:00,17/02/2018 00:00
345,689,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,05/05/2018 00:00,S/N RECAL,13/02/2018 00:00,DAyCFO/080/2018,20/02/2018 00:00,K 15/03/2018,02/01/2018 00:00,24/03/2018 00:00
346,703,1,ANTICIPO,27/02/2018 00:00,57,28/02/2018 00:00,05/05/2018 00:00,S/N RECAL,07/03/2018 00:00,DAyCFO/081/2018,14/03/2018 00:00,K 15/03/2018,02/01/2018 00:00,10/03/2018 00:00
347,740,1,ANTICIPO,19/02/2018 00:00,48,19/02/2018 00:00,19/04/2018 00:00,S/N RECAL,21/02/2018 00:00,DAyCFO/082/2018,28/02/2018 00:00,K 15/03/2018,02/01/2018 00:00,02/03/2018 00:00
348,729,1,SITIO,23/03/2018 00:00,43,02/02/2018 00:00,12/05/2018 00:00,S/N RECALENDARIZACION POR SITIO,09/02/2018 00:00,DGOP/CT/REC/022/18,15/02/2018 00:00,RETRASO EN LA ENTREGA DE SITIO,21/12/2017 00:00,30/03/2018 00:00
349,717,1,ANTICIPO,23/03/2018 00:00,63,02/03/2018 00:00,08/06/2018 00:00,S/N RECALEND POR SITIO,05/03/2018 00:00,DGOP/CT/REC/046/18,09/03/2018 00:00,RETRASO EN LA ENTREGA DE SITIO,29/12/2017 00:00,06/04/2018 00:00
350,748,1,SITIO,23/03/2018 00:00,55,19/02/2018 00:00,26/05/2018 00:00,S/N RECALEND POR SITIO,23/02/2018 00:00,DGOP/CT/REC/040/18,01/03/2018 00:00,RETRASO EN LA ENTREGA DE SITIO,26/12/2017 00:00,01/04/2018 00:00
351,749,2,SITIO,23/03/2018 00:00,41,13/02/2018 00:00,06/05/2018 00:00,S/N RECALEND POR SITIO,20/02/2018 00:00,DGOP/CT/REC/028/18,26/02/2018 00:00,RETRASO EN LA ENTREGA DE SITIO,03/01/2018 00:00,26/03/2018 00:00
352,730,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,07/04/2018 00:00, S/N RECAL,14/02/2018 00:00,DAyCFO/083/2018,21/02/2018 00:00,K 27/03/2018,02/01/2018 00:00,24/02/2018 00:00
353,750,2,SITIO,05/04/2018 00:00,12,13/02/2018 00:00,06/05/2018 00:00,S/N RECAL,21/02/2018 00:00,DGOP/CT/REC/034/18,27/02/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,01/02/2018 00:00,24/04/2018 00:00
354,751,1,ANTICIPO,12/03/2018 00:00,56,13/02/2018 00:00,26/05/2018 00:00,S/N RECAL,15/03/2018 00:00,DAyCFO/038/2018,22/02/2018 00:00,22/02/2018,19/12/2017 00:00,31/03/2018 00:00
355,555,1,ANTICIPO,22/03/2018 00:00,121,22/03/2018 00:00,07/05/2018 00:00,S/N RECAL,02/04/2018 00:00,DAyCFO/087/2018,09/04/2018 00:00,K 09/04/2018,21/11/2017 00:00,06/01/2018 00:00
356,739,1,ANTICIPO,19/02/2018 00:00,48,19/02/2018 00:00,11/05/2018 00:00, S/N RECAL,23/02/2018 00:00,DAyCFO/075/2018,02/03/2018 00:00,K 09/04/2018,02/01/2018 00:00,24/03/2018 00:00
357,752,1,ANTICIPO,22/03/2018 00:00,24,22/12/2017 00:00,20/03/2018 00:00,S/N RECAL,06/02/2018 00:00,DAyCFO/084/2018,13/02/2018 00:00,K 09/04/2018,28/11/2017 00:00,24/02/2018 00:00
358,591,1,ANTICIPO,22/03/2018 00:00,122,23/03/2018 00:00,15/05/2018 00:00,S/N RECAL,02/04/2018 00:00,DAyCFO/054/2018,09/04/2018 00:00,K 13/04/2018,21/11/2017 00:00,13/01/2018 00:00
359,634,1,ANTICIPO,22/03/2018 00:00,122,23/03/2018 00:00,15/05/2018 00:00,S/N RECAL,02/04/2018 00:00,DAyCFO/055/2018,09/04/2018 00:00,K 13/04/2018,21/11/2017 00:00,13/01/2018 00:00
360,656,1,ANTICIPO,26/03/2018 00:00,140,26/03/2018 00:00,19/05/2018 00:00,S/N RECAL,06/04/2018 00:00,DAyCFO/056/2018,13/04/2018 00:00,K 13/04/2018,06/11/2017 00:00,30/12/2017 00:00
361,631,1,ANTICIPO,26/03/2018 00:00,125,26/03/2018 00:00,18/05/2018 00:00,S/N RECAL,06/04/2018 00:00,DAyCFO/057/2018,13/04/2018 00:00,K 13/04/2018,21/11/2017 00:00,13/01/2018 00:00
362,731,1,SITIO,18/04/2018 00:00,21,09/01/2018 00:00,21/04/2018 00:00,S/N PRORR,11/01/2018 00:00,DGOP/CT/RECAL/001/18,17/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,19/12/2017 00:00,31/03/2018 00:00
363,745,1,ANTICIPO,18/04/2018 00:00,59,02/03/2018 00:00,05/06/2018 00:00,S/N RECAL,09/03/2018 00:00,DGOP/CT/RECAL/052/18,15/03/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,02/01/2018 00:00,07/04/2018 00:00
364,736,1,SITIO,18/04/2018 00:00,62,26/02/2018 00:00,02/06/2018 00:00,S/N RECAL,22/03/2018 00:00,DGOP/CT/RECAL/058/18,28/03/2018 00:00,POR RETRASO EN ENTREGA DE SITIO  ,26/12/2017 00:00,01/04/2018 00:00
365,719,1,SITIO,23/04/2018 00:00,56,20/02/2018 00:00,27/05/2018 00:00,S/N RECAL ,23/02/2018 00:00,DGOP/CT/RECAL/061/18,28/02/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,26/12/2017 00:00,01/04/2018 00:00
366,590,1,ANTICIPO,26/03/2018 00:00,125,02/04/2018 00:00,20/07/2018 00:00,S/N RECAL,11/04/2018 00:00,DAyCFO/058/2018,18/04/2018 00:00,K 25/04/2018,21/11/2017 00:00,10/03/2018 00:00
367,671,1,SITIO,27/04/2018 00:00,63,23/02/2018 00:00,03/06/2018 00:00,S/N RECAL ,02/03/2018 00:00,DGOP/CT/RECAL/049/18,03/06/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,22/12/2017 00:00,01/04/2018 00:00
368,612,1,SITIO,27/04/2018 00:00,23,10/01/2018 00:00,16/04/2018 00:00,S/N RECAL,17/01/2018 00:00,DGOP/CT/RECAL/010/18,22/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,18/12/2017 00:00,24/03/2018 00:00
369,754,1,ANTICIPO,11/12/2017 00:00,26,11/12/2017 00:00,26/03/2018 00:00,S/N,21/12/2017 00:00,DAyCFO/021/2018,21/12/2017 00:00,KAREN,15/11/2017 00:00,28/02/2018 00:00
370,755,1,ANTICIPO,09/02/2018 00:00,48,12/02/2018 00:00,19/05/2018 00:00,S/N RECAL,16/02/2018 00:00,DAyCFO/059/2018,23/02/2018 00:00,K 02/05/2018,26/12/2017 00:00,01/04/2018 00:00
371,734,1,ANTICIPO,09/03/2018 00:00,67,12/03/2018 00:00,07/06/2018 00:00,S/N RECAL,16/03/2018 00:00,DAyCFO/060/2018,23/03/2018 00:00,K 02/05/2018,02/01/2018 00:00,30/03/2018 00:00
372,697,1,ANTICIPO,07/03/2018 00:00,65,08/03/2018 00:00,30/04/2018 00:00,S/N RECAL,14/03/2018 00:00,DAyCFO/061/2018,21/03/2018 00:00,K 02/05/2018,02/01/2018 00:00,24/02/2018 00:00
373,629,1,SITIO,02/05/2018 00:00,65,16/02/2018 00:00,23/05/2018 00:00,S/N RECAL ,23/02/2018 00:00,DGOP/CT/RECAL/037/18,01/03/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,13/12/2017 00:00,19/03/2018 00:00
374,757,1,ANTICIPO,07/03/2018 00:00,65,08/03/2018 00:00,17/09/2018 00:00,S/N RECAL,16/03/2018 00:00,DAyCFO/062/2018,23/03/2018 00:00,K 07/05/2018,02/01/2018 00:00,14/07/2018 00:00
375,756,1,ANTICIPO,07/03/2018 00:00,65,08/03/2018 00:00,30/04/2018 00:00,S/N RECAL,15/03/2018 00:00,DAyCFO/063/2018,22/03/2018 00:00,K 07/05/2018,02/01/2018 00:00,24/02/2018 00:00
376,706,1,SITIO,07/05/2018 00:00,92,13/02/2018 00:00,06/05/2018 00:00,S/N RECAL ,20/02/2018 00:00,DGOP/CT/RECAL/031/18,26/02/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,13/11/2017 00:00,03/02/2018 00:00
377,712,1,SITIO,18/05/2018 00:00,64,07/03/2018 00:00,27/05/2018 00:00,S/N RECAL,14/03/2018 00:00,DGOP/CT/REC/055/18,21/03/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,02/01/2018 00:00,24/03/2018 00:00
378,759,1,ANTICIPO,21/02/2018 00:00,50,21/02/2018 00:00,13/05/2018 00:00,S/N RECAL ,27/02/2018 00:00,DAyCFO/064/2018,06/03/2018 00:00,K 21/05/2018,02/01/2018 00:00,24/03/2018 00:00
379,687,1,SITIO,01/06/2018 00:00,59,23/02/2018 00:00,31/05/2018 00:00,S/N RECAL,02/03/2018 00:00,DGOP/CT/REC/043/18,08/03/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,26/12/2017 00:00,02/04/2018 00:00
380,620,1,SITIO,13/02/2018 00:00,71,13/02/2018 00:00,04/03/2018 00:00,S/N RECAL ,20/02/2018 00:00,DGOP/CT/REC/025/18,26/02/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,04/12/2017 00:00,23/12/2017 00:00
381,762,1,ANTICIPO,16/04/2018 00:00,133,16/04/2018 00:00,07/07/2018 00:00,S/N RECAL,20/04/2018 00:00,DGOP/DAyCFO/065/2018,27/04/2018 00:00,K 20/06/2018,04/12/2017 00:00,24/02/2018 00:00
383,764,2,SITIO,04/10/2018 00:00,49,17/05/2018 00:00,07/08/2018 00:00,S/N RECAL,21/05/2018 00:00,DGOP/CT/REC/068/18,28/05/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,29/03/2018 00:00,19/06/2018 00:00
384,721,1,SITIO,05/12/2018 00:00,70,10/12/2018 00:00,09/03/2019 00:00,S/N RECAL,10/12/2018 00:00,DGOP/CT/REC/169/18,10/12/2018 00:00,05/12/2018,01/10/2018 00:00,29/12/2018 00:00
385,772,1,SITIO,05/12/2018 00:00,70,10/12/2018 00:00,06/03/2019 00:00,S/N RECAL,10/12/2018 00:00,DGOP/CT/REC/166/18,10/12/2018 00:00,05/12/2018,01/10/2018 00:00,26/12/2018 00:00
386,761,1,SITIO,05/12/2018 00:00,70,10/12/2018 00:00,09/03/2019 00:00,S/N RECAL ,10/12/2018 00:00,DGOP/CT/REC/172/18,10/12/2018 00:00,05/12/2018,01/10/2018 00:00,29/12/2018 00:00
387,735,1,SITIO,05/12/2018 00:00,70,10/12/2018 00:00,09/03/2019 00:00,S/N RECAL ,10/12/2018 00:00,DGOP/CT/REC/175/18,10/12/2018 00:00,05/12/2018,01/10/2018 00:00,29/12/2018 00:00
388,763,1,SITIO,05/12/2018 00:00,70,10/12/2018 00:00,06/03/2019 00:00,S/N RECAL ,10/12/2018 00:00,DGOP/CT/REC/178/18,10/12/2018 00:00,05/12/2018,01/10/2018 00:00,26/12/2018 00:00
