Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra,
618,639,G-5051-809-6141-D/0537/2017,"PAVIMENTACIÓN DE LA CALLE DE LA HACIENDA, TRAMO: CRUCIFIXION-DEL AGORA, COL. VILLA DE LEON",354120.38,30,106236.1,Dec  1 2017 12:00AM,Dec  4 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,08/01/2018 ALMA,EJECUCION,720,NULL,NULL,11,Nov  5 2017 12:00AM,1,,0,
619,646,A-2110-350-6221-E/0528/2017,MODERNIZACIÓN EN EL RUBRO DE INFRAESTRUCTURA PARA LA REHABILITACIÓN DEL MERCADO COMONFORT ZAPATERO.,500000,30,150000,Nov 27 2017 12:00AM,Nov 29 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,08/01/2018 ALMA,EJECUCION,704,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
620,655,A-1816-360-6111-E/0543/2017,"PROGRAMA DE MEJORAMIENTO DE VIVIENDA, SUMINISTRO Y COLOCACIÓN DE CALENTADOR SOLAR EN LAS COLONIAS SANTA ROSA DE LIMA, BARRIO DE GUADALUPE, BUGAMBILIAS, CUMBRES DE MEDINA, EYUPOL, LA PECHUGA, LOMAS DE MEDINA, LOS MURALES, MANANTIALES, PRADO HERMOSO, REAL DE SAN JOSE, SAN JOSE DEL CONSUELO, SAN PEDRO PLUS, UNIDAD DEPORTIVA, VALLE DE LA LUZ, VALLE DE LOS NARANJOS, ENTRE OTRAS.",1329290.54,30,398787.15,Dec  4 2017 12:00AM,Dec  4 2017 12:00AM,Dec 23 2017 12:00AM,10,1,1,08/01/2018 ALMA,EJECUCION,698,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
621,675,A-2510-386-6141-D/0419/2017,"LABORATORIO VERIFICADOR 2017 PAQUETE 4, LEÓN, GTO.",599999.84,0,0,Oct  5 2017 12:00AM,Oct  5 2017 12:00AM,Oct  8 2018 12:00AM,10,1,1,08/01/2018 ALMA,EJECUCION,271,NULL,NULL,1,Oct  2 2017 12:00AM,1,,0,
622,738,G-5051-809-6141-D/0530/2017,"PAVIMENTACIÓN DE LA CALLE ARISTEO MUÑOZ, TRAMO: CARRETERA-TOPAR, UBICACIÓN PUERTA DE SAN GERMÁN.",1460650.93,30,438195.28,Nov 29 2017 12:00AM,Nov 30 2017 12:00AM,Feb 28 2018 12:00AM,10,1,1,08/01/2018 ALMA,EJECUCION,27,NULL,NULL,11,Nov 29 2017 12:00AM,2,D/176-I/2017,0,
623,636,B-5051-236-6141-D/0487/2017,"PAVIMENTACIÓN DE CALLE SAN EDUARDO, TRAMO: BLVD. VASCO DE QUIROGA – SAN MANUEL, COLONIA SAN MANUEL.",2553516.4,30,766054.92,Nov 10 2017 12:00AM,Nov 13 2017 12:00AM,Mar  9 2018 12:00AM,9,1,1,CLAU 12/01/2018,EJECUCION,512,NULL,NULL,2,Nov  8 2017 12:00AM,2,D/162-I/2017,0,
624,728,A-1810-367-6141-D/0572/2017,CONSTRUCCIÓN DE GUARDAGANADO EN LA COMUNIDAD LA MANZANILLA,59120.64,0,0,Dec 15 2017 12:00AM,Dec 18 2017 12:00AM,Dec 23 2017 12:00AM,10,1,1,12/01/2018 ALMA,EJECUCION,505,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
625,727,A-1810-367-6141-D/0573/2017,CONSTRUCCIÓN PASO CON TUBERÍA EN CALLE PARA ACCESO A LA ESCUELA EN LA COMUNIDAD DE BARRETOS Y CONSTRUCCIÓN DE ALCANTARILLA EN LA COMUNIDAD DE BARRETOS (FRENTE A LA ESCUELA).,75761.15,0,0,Dec 15 2017 12:00AM,Dec 18 2017 12:00AM,Dec 23 2017 12:00AM,10,1,1,12/01/2018 ALMA,EJECUCION,505,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
626,737,G-1810-802-6141-D/0542/2017,"PAVIMENTACIÓN DE LA CALLE RINCÓN DE LA MORA, TRAMO: ECOBOULEVARD (LEÓN-SAN FRANCISCO) A PRIVADA DE LA MORA (PRIMERA ETAPA).",1413943.63,30,424183.09,Dec  4 2017 12:00AM,Dec  4 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,447,NULL,NULL,11,Nov  5 2017 12:00AM,1,,0,
627,729,G-5051-809-6141-D/0590/2017,"PAVIMENTACIÓN DE LA CALLE MONTE MALINTZI, TRAMO: BLVD. DE LOS TEPETATES A MONTE MISTI, COL. SAN JOSE DE LOS MONTES.",4481991.32,30,1344597.4,Dec 15 2017 12:00AM,Dec 19 2017 12:00AM,Mar 31 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,515,NULL,NULL,11,Dec 15 2017 12:00AM,2,D/200-I/2017,0,
628,735,G-5051-809-6141-D/0595/2017,"PAVIMENTACIÓN DE LA CALLE MARÍA SÁNCHEZ, TRAMO: MARÍA ESTHER VALTIERRA – FRANCISCO MORALES – BLVD. CALCOPIRITA, COL. LEON II.",2224476.08,30,667342.82,Dec 18 2017 12:00AM,Dec 20 2017 12:00AM,Mar 31 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,291,NULL,NULL,11,May 11 2018 12:00AM,1,,0,
629,677,A-1816-388-6221-E/0564/2017,"CONSTRUCCIÓN DE ESPACIO PUBLICO EN LA COLONIA MEDINA-LOMAS DE LA SELVA UBICADO EN LA CALLE SELVA CONFUSA, SELVA VIOLETA SELVA ROSA, Y SELVA CAFÉ, COLONIA LOMAS DE LA SELVA.",1428137.76,30,428441.33,Dec 11 2017 12:00AM,Dec 13 2017 12:00AM,Mar 19 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,672,NULL,NULL,1,Dec 11 2017 12:00AM,1,D/186-I/2017,0,
630,678,A-1816-388-6221-E/0557/2017,"CONSTRUCCIÓN DE ESPACIO PUBLICO EN LA COL. LOMAS DE JEREZ, ENTRE LAS CALLES DE VOLCÁN DE JORULLO Y VILLA DE REYES LEÓN, GTO",1511740.68,30,453522.2,Dec  6 2017 12:00AM,Dec  9 2017 12:00AM,Mar  9 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,726,NULL,NULL,1,Dec  6 2017 12:00AM,2,D/196-I/2017,0,
631,740,A-2510-315-6141-H/0494/2017,"PROYECTO CALLE: SAGRARIO, TRAMO: CISMA – DE LA CASTIDAD, COL. SANTA CECILIA, PROYECTO CALLE: SEBASTIAN EL CANO, TRAMO: BLVD. HILARIO MEDINA – CHICHONAL, COL. PROVIDENCIA, PROYECTO CALLE: SARASATE, TRAMO: BLVD. MARIANO ESCODEBO – GUTY CARDENAS, COL. LEÓN MODERNO, PROYECTO CALLE: PRIVADA MADRE RAQUEL, TRAMO: AV ATOTONILCO – TOPAR LADO PONIENTE, COL. DIEZ DE MAYO.",483897.73,30,145169.31,Nov 14 2017 12:00AM,Nov 21 2017 12:00AM,Jan 13 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,371,NULL,NULL,1,Oct 30 2017 12:00AM,1,,0,
632,669,B-5051-236-6141-D/0489/2017,"PAVIMENTACIÓN DE LA CALLE ALHAMBRA, TRAMO: EL ESCORIAL- TOPAR LADO ORIENTE, COLONIA VALLE DE LOS CASTILLOS",744286.51,30,223285.95,Nov 10 2017 12:00AM,Nov 13 2017 12:00AM,Mar  9 2018 12:00AM,10,1,1,15/01/2018 ALMA,EJECUCION,715,NULL,NULL,2,Nov  8 2017 12:00AM,2,D/164-I/2017,0,
633,668,A-2510-315-6141-H/0498/2017,"ADECUACION DEL PROYECTO DE LA CALLE BALCON DE LOS CANGUROS, TRAMO: BALCON DE LAS LUCIERNAGAS – BALCON DE LOS RUISEÑORES, BALCONES DE LA JOYA",114019.17,0,0,Nov 14 2017 12:00AM,Nov 21 2017 12:00AM,Jan  6 2018 12:00AM,10,1,1,15/001/2018 ALMA,EJECUCION,163,NULL,NULL,1,Oct 20 2017 12:00AM,1,,0,
634,739,A-2510-315-6141-H/0493/2017,"PROYECTO CALLE: BALCÓN DE LOS ZORZALES, TRAMO: BLVD. BALCONES DE LAS JOYAS – BALCON DE LOS CHARRANES, COLONIA: BALCONES DE LA JOYA. Y PROYECTO CALLE: VALLE DE SAN EFREN, TRAMO: VALLE DE SAN LUCAS – TOPAR CON PAVIMENTO OTE., COLONIA: VALLE DE SAN PEDRO DE LA JOYA.",211551.24,30,63465.37,Nov 14 2017 12:00AM,Nov 21 2017 12:00AM,Jan 13 2018 12:00AM,10,1,1,15/001/2018 ALMA,EJECUCION,271,NULL,NULL,1,Oct 20 2017 12:00AM,1,,0,
635,659,A-2510-311-6131-D/0505/2017,"REHABILITACION DE INFRAESTRUCTURA DE ALUMBRADO PUBLICO Y REINSTALACION DE LUMINARIAS PARA ALUMBRADO PUBLICO EN ZONA C (RECUPERADAS DE LA 1RA ETAPA DE LA MODERNIZACION DEL ALUMBRADO), LEON, GTO.",1205128.28,30,361538.48,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,CLAU 22/01/2018,EJECUCION,703,NULL,NULL,1,Nov  1 2017 12:00AM,1,,0,
636,662,G-5051-809-6141-D/0502/2017,"PAVIMENTACIÓN DE LA CALLE ROA BARCENAS TRAMO: DE FRANCISCO LOMBARDO A CARLOS MARÍA BUSTAMENTE Y PAVIMENTACIÓN DE LA CALLE ROA BARCENAS, TRAMO: FRANCISCO LOMBARDO A J. MARÍA TORNEL DE LA COLONIA PERIODISTAS MEXICANOS",,4411313.16,30,1323393.95,Nov  6 2017 12:00AM,Nov  6 2017 12:00AM,Feb 28 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,346,NULL,NULL,11,Nov  3 2017 12:00AM,2,D/160-I/2017,0
637,512,A-2110-350-6271-E/0425/2017,"PLAN DE MODERNIZACIÓN EN EL RUBRO DE INFRAESTRUCTURA PARA EL MERCADO LAS AMÉRICAS, DEL MUNICIPIO DE LEÓN, GUANAJUATO.",540000,30,162000,Oct 23 2017 12:00AM,Oct 26 2017 12:00AM,Dec 15 2017 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,704,NULL,NULL,1,Oct  2 2017 12:00AM,1,,0,
638,664,G-5051-809-6141-D/0509/2017,"PAVIMENTACIÓN DE LA CALLE RENACIMIENTO TRAMO: DELTA A LUCERO DE LA MAÑANA, COL. EL POTRERO",3069572.87,30,920871.86,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Mar 15 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,623,NULL,NULL,11,Nov 16 2017 12:00AM,3,D/167-I/2017,0,
639,623,A-2210-304-6121-E/0405/2017,"REHABILITACIÓN DE SANITARIOS EN LA PRIMARIA PROF. LAURO VILLEGAS RIVERA CCT 11DPR1003G, SALIDA DE LOS GOMEZ # 508, COLONIA PEÑITAS, EN EL MUNICIPIO DE LEON, GTO.",281225.83,30,84367.75,Oct  9 2017 12:00AM,Oct 16 2017 12:00AM,Dec 16 2017 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,597,NULL,NULL,1,Sep 18 2017 12:00AM,1,,0,
640,624,A-2210-304-6121-E/0405/2017-2,"REHABILITACIÓN DE SANITARIOS EN EL JARDIN DE NIÑOS ANDRES DELGADO CCT 11DJN2611Z, CALLE JOAQUIN MORENO S/N MALECON DEL RÍO, RINCON DE LA FLORIDA EN EL MUNICIPIO DE LEÓN, GTO",173647.86,30,52094.35,Oct  9 2017 12:00AM,Oct 16 2017 12:00AM,Dec 16 2017 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,632,NULL,NULL,1,Sep 18 2017 12:00AM,1,,0,
641,626,A-2210-304-6121-E/0454/2017-1,"CONSTRUCCIÓN DE 1 SERVICIO SANITARIO RURAL EN SISTEMA TRADICIONAL CON CIMENTACIÓN DE CONCRETO EN EL JARDÍN DE NIÑOS NARCISO BASSOLS, COMUNIDAD BARRANCA DE VENADEROS CON CCT 11DJN3756B LEÓN, GTO",646430.15,30,193929.04,Oct 31 2017 12:00AM,Nov 13 2017 12:00AM,Feb  3 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,612,NULL,NULL,1,Oct 30 2017 12:00AM,1,,0,
642,631,A-2210-304-6121-E/0454/2017-2,"REHABILITACIÓN DE SANITARIOS EN PRIMARIA HERMANOS ALDAMA CCT 11DPR0704S, COLONIA SANTA MARÍA DEL GRANJENO (MODULO 1 Y MODULO 2) LEÓN, GTO.",445865.16,30,133759.55,Oct 31 2017 12:00AM,Nov 13 2017 12:00AM,Feb  3 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,612,NULL,NULL,1,Oct 30 2017 12:00AM,1,,0,
643,752,G-5051-809-6141-D/0510/2017,"PAVIMENTACIÓN DE LA CALLE DEL RETORNO, TRAMO: BLVD. ADOLFO LOPEZ MATEOS – BLVD. JUAN JOSE TORRES LANDA, UBICACIÓN: COL. MEGA-PRICE.",4805546.3,30,1441663.89,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Mar 15 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,371,NULL,NULL,11,May 21 2018 12:00AM,1,,0,
644,722,A-1816-388-6221-E/0580/2017,"CONSTRUCCIÓN DE ESPACIO PUBLICO EN LA COL. SAN MARCOS, ENTRE LAS CALLES 21 DE MARZO Y LAS RIVAS LEON, GTO.",1514090.1,30,454227.02,Dec 15 2017 12:00AM,Dec 18 2017 12:00AM,Mar 16 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,672,NULL,NULL,1,Dec 14 2017 12:00AM,2,D/208-I/2017,0,
645,640,G-1810-802-6141-D/0521/2017,"PAVIMENTACIÓN DE LA CALLE DEL PERDÓN, TRAMO: PRUDENCIA -  EL CONSUELO, COMUNIDAD EL CONSUELO.",2597227.11,30,779168.13,Nov 24 2017 12:00AM,Nov 24 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,23/01/2018 ALMA,EJECUCION,623,NULL,NULL,11,Nov 22 2017 12:00AM,2,D/173-I/2017,0,
646,753,G-2510-805-6141-D/0560/2017,"RESTITUCION DE CARPETA ASFALTICA CUERPO SUR BLVD. A. LOPEZ MATEOS, TRAMO: DE BLVD. SAN PEDRO A BLVD. PASEO DE JEREZ",1256591.99,30,376977.6,Dec 13 2017 12:00AM,Dec 18 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,166,NULL,NULL,11,Nov  5 2017 12:00AM,1,,0,
647,642,A-1810-301-6141-D/0482/2017,"REVESTIMIENTO DE CAMINO SOBRE CORTINA DE LA PRESA LA CINTA, EN EL MUNICIPIO DE LEÓN.",130242.8,0,0,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Dec 16 2017 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,16,NULL,NULL,1,Oct 10 2017 12:00AM,1,,0,
648,644,A-2510-314-6191-E/0455/2017,TRABAJOS EMERGENTES DE RESTAURACIÓN EN LA FACHADA DEL TEMPLO DE NUESTRA SEÑORA DE LOS ÁNGELES.,12207.82,0,0,Nov  3 2017 12:00AM,Nov  6 2017 12:00AM,Nov 11 2017 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,234,NULL,NULL,1,Sep 25 2017 12:00AM,1,,0,
649,652,A-2510-346-6141-H/0517/2017,"ESTUDIOS AMBIENTALES PARA EL BLVD. J. MA. MORELOS ETAPA 1, TRAMO: DE DISTRIBUIDOR VIAL BENITO JUAREZ A FRACCIONAMIENTO ZANDA, LEON, GTO",605882.88,30,181764.86,Nov 22 2017 12:00AM,Nov  6 2017 12:00AM,Jun 21 2018 12:00AM,10,1,1,modif por Adendum de:  04/Dic/17 al 13/jul/17 modifica a: INICIO 06/NOV/17 AL TERMINO 21/JUN/18,EJECUCION,727,NULL,NULL,1,Oct 20 2017 12:00AM,1,,0,
650,657,A-2110-350-6141-D/0508/2017,"OBRA ELECTROMECÁNICA PARA LA RED SUBTERRÁNEA EN CALLE LA LUZ, TRAMO: DE CALLE TAXCO A BLVD. HILARIO MEDINA (3° ETAPA), LEÓN, GTO.",1566154.47,30,469846.34,Nov 16 2017 12:00AM,Nov 21 2017 12:00AM,Mar 10 2018 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,703,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
651,641,A-1816-388-6221-E/0423/2017,CONSTRUCCIÓN DE ESPACIOS PÚBLICOS EN LA COL. EL CARMEN CTM ENTRE LAS CALLES PURA SANGRE Y BLVD. GUANAJUATO,3315915.67,30,994774.7,Oct 23 2017 12:00AM,Oct 26 2017 12:00AM,Feb 17 2018 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,700,NULL,NULL,1,Oct 23 2017 12:00AM,2,D/145-I/2017,0,
653,658,A-2510-383-6221-H/0523/2017,"PROYECTO DE REHABILITACIÓN DE MERCADO 16 DE SEPTIEMBRE, REVOLUCIÓN Y PAISAJE EN EL MUNICIPIO DE LEÓN, GTO",265668.07,30,79700.42,Nov 27 2017 12:00AM,Nov 27 2017 12:00AM,Jan  6 2018 12:00AM,10,1,1,24/01/2018 ALMA (500 MILLONES),EJECUCION,320,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
654,751,A-2510-332-6131-D/0577/2017,"REHABILITACIÓN DEL SISTEMA DE ALUMBRADO PUBLICO DEL MUNICIPIO DE LEÓN, GUANAJUATO, SEGUNDA ETAPA",144933693.1,30,43480107.94,Dec 14 2017 12:00AM,Dec 15 2017 12:00AM,Apr 30 2018 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,728,NULL,NULL,1,Dec 12 2017 12:00AM,3,D/171/2017,0,
655,723,G-5051-809-6141-D/0589/2017,"PAVIMENTACIÓN DE LA CALLE JOSE MARIA BRITO, TRAMO: JOSE MARIA TORNEL A FELIX ROMERO, COL. PERIODISTAS MEXICANOS.",9841214.16,30,2952364.25,Dec 15 2017 12:00AM,Dec 19 2017 12:00AM,Mar 31 2018 12:00AM,10,1,1,24/01/2018 ALMA,EJECUCION,553,NULL,NULL,11,Dec 15 2017 12:00AM,2,D/199-I/2017,0,
656,665,A-2510-383-6141-H/0490/2017,PROYECTO CALLE: 25 DE DICIEMBRE TRAMO: 6 DE ENERO A 8 DE MARZO COLONIA REAL DE SAN ANTONIO; PROYECTO CALLE: 15 DE AGOSTO TRAMO: 6 DE ENERO A 7 DE JULIO COL. 8 DE MARZO; PROYECTO CALLE: 6 DE ENERO TRAMO: 25 DE DICIEMBRE A 15 DE AGOSTO COLONIA REAL DE SAN ANTONIO; PROYECTO CALLE: 7 DE JULIO TRAMO: 15 DE AGOSTO A 8 DE MARZO COL. 8 DE MARZO.,363698.79,30,109109.63,Nov  6 2017 12:00AM,Nov  6 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,29/01/2018 ALMA,EJECUCION,371,NULL,NULL,1,Aug 16 2017 12:00AM,1,,0,
657,718,A-2510-314-6211-E/0593/2017,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO, COLONIA 10 DE MAYO LOCALIDAD: LEÓN",1391545.67,30,417463.7,Dec 18 2017 12:00AM,Dec 19 2017 12:00AM,Dec 31 2017 12:00AM,10,1,1,30/01/2018 ALMA,EJECUCION,522,NULL,NULL,1,Dec 18 2017 12:00AM,3,D/213-I/2017,0,
658,754,B-5051-236-6141-D/0497/2017,"PROYECTO CALLE: BALCÓN DE LAS ABEJAS, TRAMO: BALCÓN DE LOS ZORZALES – BALCÓN DE LAS MARIPOSAS, COLONIA: BALCONES DE LA JOYA.",29384.7,0,0,Nov 14 2017 12:00AM,Nov 21 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,31/01/2018 ALMA,EJECUCION,359,NULL,NULL,2,Oct 10 2017 12:00AM,1,,0,
659,784,A-2510-314-6141-D/0659/2017,REHABILITACIÓN Y REUBICACION DE RETORNOS EN BLVD. AEROPUERTO (1RA ETAPA) LEÓN GTO.,1545148.23,50,772574.12,Dec 27 2017 12:00AM,Jan  2 2018 12:00AM,Feb 24 2018 12:00AM,10,1,1,01/02/2018 ALMA,EJECUCION,593,NULL,NULL,1,Dec 27 2017 12:00AM,1,,0,
660,783,A-1816-393-6141-E/0556/2017,"MEJORAMIENTOS DEL SITIO DEL PARQUE LINEAL ARROYO EL ARADO, TRAMO: DE NACIMIENTO-BLVD. LA LUZ PRIMERA ETAPA",9447616.29,30,2834284.89,Dec  8 2017 12:00AM,Dec 11 2017 12:00AM,Mar 16 2018 12:00AM,10,1,1,06/02/2018 ALMA,EJECUCION,326,NULL,NULL,1,Dec  6 2017 12:00AM,3,D/182/2017,0,
661,759,A-1816-388-6221-E/0562/2017,"CONSTRUCCIÓN DE ESPACIO PUBLICO EN LA COLONIAS LAS JOYAS-SINARQUISTAS UBICADO EN CALLE ADRIAN SERVIN ESQ. CON CALLE JUAN IGNACIO DE ARELLANO, COLONIA SINARQUISTAS",1415815.26,30,424744.58,Dec 11 2017 12:00AM,Dec 13 2017 12:00AM,Mar 19 2018 12:00AM,10,1,1,07/02/2018 ALMA (500 MILLONES),EJECUCION,726,NULL,NULL,1,Dec 11 2017 12:00AM,2,D/187-I/2017,0,
662,788,A-2510-383-6141-H/0554/2017,"PROYECTO TRABAJOS COMPLEMENTARIOS DEL CAMINO BARRETOS – LA SANDIA LEON, GTO.",323426.82,30,97028.05,Dec  4 2017 12:00AM,Dec  4 2017 12:00AM,Dec 30 2017 12:00AM,10,1,1,08/02/2018 ALMA,EJECUCION,420,NULL,NULL,1,Oct 30 2017 12:00AM,1,,0,
663,755,G-5051-809-6141-D/0546/2017,"PAVIMENTACIÓN DE LA CALLE PRESA DE LA OLLA, TRAMO: PRESA DE SAN JOSE A PRESA CORRALEJO UBICACIÓN: COL. RIVERA DE LA PRESA",618786.44,30,185635.93,Dec  4 2017 12:00AM,Dec  4 2017 12:00AM,Feb 24 2018 12:00AM,10,1,1,09/02/2018 ALMA,EJECUCION,276,NULL,NULL,11,Nov  5 2017 12:00AM,1,,0,
664,777,A-2510-314-6141-E/0652/2017,MEJORAMIENTO DE LA IMAGEN URBANA EN BLVD. FCO VILLA (1RA ETAPA) LEON GTO,1550000.27,50,775000.14,Dec 26 2017 12:00AM,Dec 26 2017 12:00AM,Jan 20 2018 12:00AM,10,1,1,09/02/2018 ALMA,EJECUCION,516,NULL,NULL,1,Dec 11 2017 12:00AM,1,,0,
665,807,A-2510-383-6141-H/0682/2017,"PROYECTO CALLE: ANTONIO HERNANDEZ ORNELAS, TRAMO: DE BLVD. JUAN ALONSO DE TORRES A CALLE MANUEL MOTA I. VELASCO. ",65001.33,0,0,Dec 29 2017 12:00AM,Jan  2 2018 12:00AM,Feb 24 2018 12:00AM,10,1,1,15/02/2018 ALMA,EJECUCION,729,NULL,NULL,1,Dec 27 2017 12:00AM,1,,0,
666,824,A-1810-367-6141-D/0621/2017,"EMPAREJAMIENTO Y MEJORAMIENTO DE CALLES RURALES EN LAS COMUNIDADES EL CONSUELO, LOS RAMIREZ Y SAN RAFAEL DE LOS RAMIREZ, LEON GTO",145952.45,0,0,Dec 27 2017 12:00AM,Jan  2 2018 12:00AM,Jan  6 2018 12:00AM,10,1,1,,EJECUCION,320,NULL,NULL,1,Dec  6 2017 12:00AM,1,,0,
667,816,A-2510-383-6141-H/0625/2017,"ESTUDIOS DE MANIFIESTO DE IMPACTO AMBIENTAL PARA CALLES Y CAMINOS RURALES, LEÓN, GTO.",620477.39,30,186143.22,Dec 27 2017 12:00AM,Jan  2 2018 12:00AM,Jul 14 2018 12:00AM,10,1,1,AMALIA500 MILLONES,EJECUCION,730,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
668,810,A-2510-383-6141-D/0476/2017,"PROYECTO CALLE: BALCON DE LOS CARDENALES, TRAMO: BALCON DE LOS CANGUROS A BLVD. BALCON DE LOS RUISEÑORES, COLONIA: COLINAS DE LA HACIENDA 2. PROYECTO CALLE: BALCON DE LOS MALAQUIS, TRAMO: BALCON DE LOS CANGUROS A BLVD. BALCON DE LOS RUISEÑORES COLONIA: COLINAS DE LA HACIENDA, LOCALIDAD LEÓN, GTO",72860.2,0,0,Nov  6 2017 12:00AM,Nov  6 2017 12:00AM,Dec 30 2017 12:00AM,11,1,1,AMALIA,EJECUCION,103,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
669,834,A-2510-383-6221-H/0615/2017,"DIAGNOSTICO PARA DIFERENTES MERCADOS EN LA CIUDAD DE LEÓN, GTO.",25617.76,0,0,Dec 27 2017 12:00AM,Jan  2 2018 12:00AM,Jan 13 2018 12:00AM,10,1,1,AMALIA (500 MILLONES),EJECUCION,38,NULL,NULL,1,Dec  6 2017 12:00AM,1,,0,
670,775,G-2510-804-6141-D/0672/2017,REHABILITACIÓN AV LA MERCED TRAMO: DE BLVD. SAAVEDRA A CALLE PAVORREAL.,4431019.23,30,1329305.77,Dec 27 2017 12:00AM,Dec 27 2017 12:00AM,Mar 31 2018 12:00AM,10,1,1,22/02/2018 ALMA,EJECUCION,582,NULL,NULL,11,Dec 27 2017 12:00AM,3,D/218-I/2017,0,
671,781,G-1816-817-6221-E/0642/2017,AMPLIACION DE CENTRO DE IMPULSO SOCIAL COLONIA VALLE DE SAN JOSE LEON GTO,2739816.48,30,821944.94,Dec 22 2017 12:00AM,Dec 22 2017 12:00AM,Apr  1 2018 12:00AM,10,1,1,22/02/2018 ALMA,EJECUCION,547,NULL,NULL,11,Dec 22 2017 12:00AM,3,D/217-I/2017,0,
672,773,G-1810-802-6141-D/0637/2017,"PAVIMENTACIÓN DE LA CALLE ACCESO A LA COMUNIDAD LA PATIÑA, TRAMO: PAVIMENTO EXISTENTE-PUENTE KINDER, UBICACIÓN: COMUNIDAD LA PATIÑA.",9220312.73,30,2766093.82,Dec 21 2017 12:00AM,Dec 23 2017 12:00AM,Mar 25 2018 12:00AM,10,1,1,22/02/2018 ALMA,EJECUCION,177,NULL,NULL,11,Apr 10 2018 12:00AM,1,,0,
674,790,A-2510-383-6141-H/0648/2017,PROYECTO EJECUTIVO DE SALÓN DE USOS MÚLTIPLES CASETA DE VIGILANCIA Y ÁREAS EXTERIORES EN CENTRO COMUNITARIO VALLE DE SAN JOSÉ.,266657.53,0,0,Dec 26 2017 12:00AM,Jan  2 2018 12:00AM,Feb  6 2018 12:00AM,10,1,1,23/02/2018 ALMA,EJECUCION,539,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
675,791,A-2510-383-6221-H/0626/2017,LEVANTAMIENTO TOPOGRÁFICO Y ARQUITECTÓNICO DE LA ACADEMIA METROPOLITANA DE SEGURIDAD PUBLICA,120594.54,0,0,Dec 27 2017 12:00AM,Jan  2 2018 12:00AM,Feb 10 2018 12:00AM,10,1,1,23/02/2018 ALMA,EJECUCION,638,NULL,NULL,1,Nov  5 2017 12:00AM,1,,0,
